label,text
1,"TOPIC: We should further exploit wind turbines [SEP] In January 2012 the Ontario Federation of Agriculture asked the Ontario government to put a moratorium on all wind turbine projects until health effects and other issues have been properly assessed. [SEP] In a 2008 study released by the U.S. Department of Energy's Office of Energy Efficiency and Renewable Energy, the capacity factor achieved by the wind turbine fleet is shown to be increasing as the technology improves."
0,"TOPIC: We should adopt a zero tolerance policy in schools [SEP] A study by the National Education Policy Center found that zero-tolerance policies across the nation were increasing suspension rates, particularly for black students accused of non-violent offenses such as dress code violations, cell-phone use, and insubordination. [SEP] In December 2009 Izunwa urged Rivers State Police Commissioner, Mr Suleman Abba, to initiate a zero tolerance policy for violence against women and to stop the practice of granting bail to rape suspects."
1,"TOPIC: We should further exploit geothermal energy [SEP] Recognizing geothermal energy as an alternative and renewable energy resource, since the 1970s, China has conducted extensive explorations aiming at identifying high temperature resources for electric generation. [SEP] The Wyoming Geothermal Outreach Program aims to increase public awareness of opportunities in geothermal energy, as it works with government and industry to improve the state's regulatory and economic environment."
0,TOPIC: We should subsidize biofuels [SEP] A team led by Fargione from The Nature Conservancy found that clearing natural lands for use as agricultural land to produce biofuel feedstock creates a carbon debt. [SEP] Tilman and his colleagues estimate that prairie grass biofuels would yield 51 percent more energy per acre than ethanol from corn grown on fertile land.
1,"TOPIC: We should legalize prostitution [SEP] On September 2, 2009, Cicilline submitted an ordinance to the City Council to ban indoor prostitution in the city, imposing a $500 fine and a potential 30-day prison sentence on violators. [SEP] As noted by the US report, Some Canadian NGOs such as Vancouver Rape Relief and Sisyphe believe that keeping prostitution illegal is the best way to prevent human trafficking, forced prostitution, child prostitution and similar abusive activities."
0,"TOPIC: We should legalize cannabis [SEP] A 25 year longitudinal study of 1000 people concluded that regular or heavy cannabis use was associated with an increased risk of using other illicit drugs, abusing or becoming dependent upon other illicit drugs, and using a wider variety of other illicit drugs. [SEP] Proposition P made it the policy of the City of San Francisco to recommend that the State of California and the California Medical Association make cannabis available for medicinal purposes and to protect physicians from penalties for prescribing medicinal cannabis."
0,"TOPIC: We should legalize prostitution [SEP] Some commentators in China and overseas contend that the PRC's policy of banning prostitution is problematic because it hinders the task of developing measures to prevent the spread of HIV. [SEP] On November 3, 2009, Governor Donald Carcieri signed into law a bill which makes the buying and selling of sexual services a crime."
1,"TOPIC: We should fight gender inequality [SEP] Evidence shows strong relationships between levels of violence and potentially modifiable factors such as concentrated poverty, income and gender inequality, the harmful use of alcohol, and the absence of safe, stable, and nurturing relationships between children and parents. [SEP] The Gender-related Development Index (GDI) and the Gender Empowerment Measure (GEM) were introduced in the 1995 Human Development Report with growing international recognition of the importance of eliminating gender inequality."
0,TOPIC: We should prohibit corporal punishment [SEP] McKay also stresses the fact that corporal punishment continued to be inflicted for numerous offences and often proved fatal. [SEP] The UK Government responded that the use of physical punishment is a matter for individual parents to decide.
1,"TOPIC: We should legalize cannabis [SEP] The study also demonstrated a link between an increase in cannabis use and incidences of testicular cancer in men since the 1950s. [SEP] The survey results found that cannabis was moderately effective in reducing symptoms of appetite loss, depression, pain, spasticity, drooling and weakness and the longest relief reported was for depression."
1,"TOPIC: We should legalize polygamy [SEP] Romney's paternal great-grandparents practiced plural marriage, and went to Mexico in 1884 after the 1878 U.S. Supreme Court decision in Reynolds v. United States that upheld laws banning polygamy. [SEP] After living with the African people, Kingsley became directly aware how their societies functioned and how prohibiting customs such as polygamy would be detrimental to their way of life."
